URL,UUID4,ToposText_ID,Place_Name,Place_Type,Reference,Book,Chapter,Paragraph,Lat,Long,Text
https://topostext.org/work/213,b5f59f31-834c-4585-a9fd-fce5c4dfbb9a,https://topostext.org/place/379237DPha,Phalerum,['place'],urn:cts:greekLit:tlg0525.tlg001:1.1.2,1,1,2,37.9373,23.7062,"§ 1.1.2  The Peiraeus was a deme from early times, though it was not a port before Themistocles became an archon of the Athenians. Their port was Phalerum, for at this place the sea comes nearest to Athens, and from here men say that Menestheus set sail with his fleet for Troy, and before him Theseus, when he went to give satisfaction to Minos for the death of Androgeos. But when Themistocles became archon [493 BCE], since he thought that the Peiraeus was more conveniently situated for mariners, and had three harbors as against one at Phalerum, he made it the Athenian port. Even up to my time there were shipsheds there, and near the largest harbor is the grave of Themistocles. For it is said that the Athenians repented of their treatment of Themistocles, and that his relations took up his bones and brought them from Magnesia. And the children of Themistocles certainly returned and set up in the Parthenon a painting, on which is a portrait of Themistocles. "
https://topostext.org/work/213,e5ceb3f3-c923-44d8-be4f-43762b3ea8a3,https://topostext.org/place/379237HZea,shipsheds,['place'],urn:cts:greekLit:tlg0525.tlg001:1.1.2,1,1,2,37.9384,23.6504,"§ 1.1.2  The Peiraeus was a deme from early times, though it was not a port before Themistocles became an archon of the Athenians. Their port was Phalerum, for at this place the sea comes nearest to Athens, and from here men say that Menestheus set sail with his fleet for Troy, and before him Theseus, when he went to give satisfaction to Minos for the death of Androgeos. But when Themistocles became archon [493 BCE], since he thought that the Peiraeus was more conveniently situated for mariners, and had three harbors as against one at Phalerum, he made it the Athenian port. Even up to my time there were shipsheds there, and near the largest harbor is the grave of Themistocles. For it is said that the Athenians repented of their treatment of Themistocles, and that his relations took up his bones and brought them from Magnesia. And the children of Themistocles certainly returned and set up in the Parthenon a painting, on which is a portrait of Themistocles. "
https://topostext.org/work/213,347baa71-4749-4810-81a1-854a7dc0f77e,https://topostext.org/place/379236UKan,harbor,['place'],urn:cts:greekLit:tlg0525.tlg001:1.1.2,1,1,2,37.942,23.642,"§ 1.1.2  The Peiraeus was a deme from early times, though it was not a port before Themistocles became an archon of the Athenians. Their port was Phalerum, for at this place the sea comes nearest to Athens, and from here men say that Menestheus set sail with his fleet for Troy, and before him Theseus, when he went to give satisfaction to Minos for the death of Androgeos. But when Themistocles became archon [493 BCE], since he thought that the Peiraeus was more conveniently situated for mariners, and had three harbors as against one at Phalerum, he made it the Athenian port. Even up to my time there were shipsheds there, and near the largest harbor is the grave of Themistocles. For it is said that the Athenians repented of their treatment of Themistocles, and that his relations took up his bones and brought them from Magnesia. And the children of Themistocles certainly returned and set up in the Parthenon a painting, on which is a portrait of Themistocles. "
https://topostext.org/work/213,ec41395d-b8c9-4a22-8d7b-ed541f462767,https://topostext.org/place/379236GThT,grave,['place'],urn:cts:greekLit:tlg0525.tlg001:1.1.2,1,1,2,37.9416,23.61726,"§ 1.1.2  The Peiraeus was a deme from early times, though it was not a port before Themistocles became an archon of the Athenians. Their port was Phalerum, for at this place the sea comes nearest to Athens, and from here men say that Menestheus set sail with his fleet for Troy, and before him Theseus, when he went to give satisfaction to Minos for the death of Androgeos. But when Themistocles became archon [493 BCE], since he thought that the Peiraeus was more conveniently situated for mariners, and had three harbors as against one at Phalerum, he made it the Athenian port. Even up to my time there were shipsheds there, and near the largest harbor is the grave of Themistocles. For it is said that the Athenians repented of their treatment of Themistocles, and that his relations took up his bones and brought them from Magnesia. And the children of Themistocles certainly returned and set up in the Parthenon a painting, on which is a portrait of Themistocles. "
https://topostext.org/work/213,c70a36ab-4224-46e5-88dd-8bebfa7119e1,https://topostext.org/place/379275UMag,Magnesia,['place'],urn:cts:greekLit:tlg0525.tlg001:1.1.2,1,1,2,37.853,27.526,"§ 1.1.2  The Peiraeus was a deme from early times, though it was not a port before Themistocles became an archon of the Athenians. Their port was Phalerum, for at this place the sea comes nearest to Athens, and from here men say that Menestheus set sail with his fleet for Troy, and before him Theseus, when he went to give satisfaction to Minos for the death of Androgeos. But when Themistocles became archon [493 BCE], since he thought that the Peiraeus was more conveniently situated for mariners, and had three harbors as against one at Phalerum, he made it the Athenian port. Even up to my time there were shipsheds there, and near the largest harbor is the grave of Themistocles. For it is said that the Athenians repented of their treatment of Themistocles, and that his relations took up his bones and brought them from Magnesia. And the children of Themistocles certainly returned and set up in the Parthenon a painting, on which is a portrait of Themistocles. "
https://topostext.org/work/213,fe65cfb6-1165-49a2-ab47-9d9e7e100f49,https://topostext.org/place/380237SAth,Parthenon,['place'],urn:cts:greekLit:tlg0525.tlg001:1.1.2,1,1,2,37.9715,23.7271,"§ 1.1.2  The Peiraeus was a deme from early times, though it was not a port before Themistocles became an archon of the Athenians. Their port was Phalerum, for at this place the sea comes nearest to Athens, and from here men say that Menestheus set sail with his fleet for Troy, and before him Theseus, when he went to give satisfaction to Minos for the death of Androgeos. But when Themistocles became archon [493 BCE], since he thought that the Peiraeus was more conveniently situated for mariners, and had three harbors as against one at Phalerum, he made it the Athenian port. Even up to my time there were shipsheds there, and near the largest harbor is the grave of Themistocles. For it is said that the Athenians repented of their treatment of Themistocles, and that his relations took up his bones and brought them from Magnesia. And the children of Themistocles certainly returned and set up in the Parthenon a painting, on which is a portrait of Themistocles. "
https://topostext.org/work/213,40d3865e-54b4-40b3-a2af-ee20063f2535,https://topostext.org/place/379236HPei,Peiraeus,['place'],urn:cts:greekLit:tlg0525.tlg001:1.1.3,1,1,3,37.9394,23.6448,"§ 1.1.3  The most noteworthy sight in the Peiraeus is a precinct of Athena and Zeus. Both their images are of bronze; Zeus holds a staff and a Victory, Athena a spear. Here is a portrait of Leosthenes and of his sons, painted by Arcesilaus. This Leosthenes at the head of the Athenians and the united Greeks defeated the Macedonians in Boeotia and again outside Thermopylae forced them into Lamia over against Oeta, and shut them up there. The portrait is in the Long Stoa, where stands an agora for those living near the sea — those farther away from the harbor have another — but behind the stoa near the sea stand a Zeus and a Demos, the work of Leochares. And by the sea Conon built a sanctuary of Aphrodite, after he had crushed the Lacedemonian triremes off Cnidus in the Carian peninsula. For the Cnidians hold Aphrodite in very great honor, and they have sanctuaries of the goddess; the oldest is to her as Doritis (Bountiful), the next in age as Acraea (Of the Height/Promontory), while the newest is to the Aphrodite called Cnidian by men generally, but Euploia (Fair Voyage) by the Cnidians themselves. "
https://topostext.org/work/213,a08bed7b-2c3b-43f6-98f9-f6e92fb1f525,https://topostext.org/place/384233RBoi,Boeotia,['place'],urn:cts:greekLit:tlg0525.tlg001:1.1.3,1,1,3,38.35,23.25,"§ 1.1.3  The most noteworthy sight in the Peiraeus is a precinct of Athena and Zeus. Both their images are of bronze; Zeus holds a staff and a Victory, Athena a spear. Here is a portrait of Leosthenes and of his sons, painted by Arcesilaus. This Leosthenes at the head of the Athenians and the united Greeks defeated the Macedonians in Boeotia and again outside Thermopylae forced them into Lamia over against Oeta, and shut them up there. The portrait is in the Long Stoa, where stands an agora for those living near the sea — those farther away from the harbor have another — but behind the stoa near the sea stand a Zeus and a Demos, the work of Leochares. And by the sea Conon built a sanctuary of Aphrodite, after he had crushed the Lacedemonian triremes off Cnidus in the Carian peninsula. For the Cnidians hold Aphrodite in very great honor, and they have sanctuaries of the goddess; the oldest is to her as Doritis (Bountiful), the next in age as Acraea (Of the Height/Promontory), while the newest is to the Aphrodite called Cnidian by men generally, but Euploia (Fair Voyage) by the Cnidians themselves. "
https://topostext.org/work/213,57a2c0ec-8d48-4cda-abe9-f35ad8590656,https://topostext.org/place/388225FThe,Thermopylae,['place'],urn:cts:greekLit:tlg0525.tlg001:1.1.3,1,1,3,38.795,22.536,"§ 1.1.3  The most noteworthy sight in the Peiraeus is a precinct of Athena and Zeus. Both their images are of bronze; Zeus holds a staff and a Victory, Athena a spear. Here is a portrait of Leosthenes and of his sons, painted by Arcesilaus. This Leosthenes at the head of the Athenians and the united Greeks defeated the Macedonians in Boeotia and again outside Thermopylae forced them into Lamia over against Oeta, and shut them up there. The portrait is in the Long Stoa, where stands an agora for those living near the sea — those farther away from the harbor have another — but behind the stoa near the sea stand a Zeus and a Demos, the work of Leochares. And by the sea Conon built a sanctuary of Aphrodite, after he had crushed the Lacedemonian triremes off Cnidus in the Carian peninsula. For the Cnidians hold Aphrodite in very great honor, and they have sanctuaries of the goddess; the oldest is to her as Doritis (Bountiful), the next in age as Acraea (Of the Height/Promontory), while the newest is to the Aphrodite called Cnidian by men generally, but Euploia (Fair Voyage) by the Cnidians themselves. "
https://topostext.org/work/213,dbf319d3-22a7-4b13-92a2-e7d8216fe880,https://topostext.org/place/389224PLam,Lamia,['place'],urn:cts:greekLit:tlg0525.tlg001:1.1.3,1,1,3,38.903,22.4426,"§ 1.1.3  The most noteworthy sight in the Peiraeus is a precinct of Athena and Zeus. Both their images are of bronze; Zeus holds a staff and a Victory, Athena a spear. Here is a portrait of Leosthenes and of his sons, painted by Arcesilaus. This Leosthenes at the head of the Athenians and the united Greeks defeated the Macedonians in Boeotia and again outside Thermopylae forced them into Lamia over against Oeta, and shut them up there. The portrait is in the Long Stoa, where stands an agora for those living near the sea — those farther away from the harbor have another — but behind the stoa near the sea stand a Zeus and a Demos, the work of Leochares. And by the sea Conon built a sanctuary of Aphrodite, after he had crushed the Lacedemonian triremes off Cnidus in the Carian peninsula. For the Cnidians hold Aphrodite in very great honor, and they have sanctuaries of the goddess; the oldest is to her as Doritis (Bountiful), the next in age as Acraea (Of the Height/Promontory), while the newest is to the Aphrodite called Cnidian by men generally, but Euploia (Fair Voyage) by the Cnidians themselves. "
https://topostext.org/work/213,90f56e87-cdf5-4acf-910e-51f5780fdf59,https://topostext.org/place/388223LOit,Oeta,['place'],urn:cts:greekLit:tlg0525.tlg001:1.1.3,1,1,3,38.801,22.25,"§ 1.1.3  The most noteworthy sight in the Peiraeus is a precinct of Athena and Zeus. Both their images are of bronze; Zeus holds a staff and a Victory, Athena a spear. Here is a portrait of Leosthenes and of his sons, painted by Arcesilaus. This Leosthenes at the head of the Athenians and the united Greeks defeated the Macedonians in Boeotia and again outside Thermopylae forced them into Lamia over against Oeta, and shut them up there. The portrait is in the Long Stoa, where stands an agora for those living near the sea — those farther away from the harbor have another — but behind the stoa near the sea stand a Zeus and a Demos, the work of Leochares. And by the sea Conon built a sanctuary of Aphrodite, after he had crushed the Lacedemonian triremes off Cnidus in the Carian peninsula. For the Cnidians hold Aphrodite in very great honor, and they have sanctuaries of the goddess; the oldest is to her as Doritis (Bountiful), the next in age as Acraea (Of the Height/Promontory), while the newest is to the Aphrodite called Cnidian by men generally, but Euploia (Fair Voyage) by the Cnidians themselves. "
https://topostext.org/work/213,2958d0da-6bc2-42c9-8d87-d786e6cee45b,https://topostext.org/place/380236BLSt,Long Stoa,['place'],urn:cts:greekLit:tlg0525.tlg001:1.1.3,1,1,3,37.94579,23.64254,"§ 1.1.3  The most noteworthy sight in the Peiraeus is a precinct of Athena and Zeus. Both their images are of bronze; Zeus holds a staff and a Victory, Athena a spear. Here is a portrait of Leosthenes and of his sons, painted by Arcesilaus. This Leosthenes at the head of the Athenians and the united Greeks defeated the Macedonians in Boeotia and again outside Thermopylae forced them into Lamia over against Oeta, and shut them up there. The portrait is in the Long Stoa, where stands an agora for those living near the sea — those farther away from the harbor have another — but behind the stoa near the sea stand a Zeus and a Demos, the work of Leochares. And by the sea Conon built a sanctuary of Aphrodite, after he had crushed the Lacedemonian triremes off Cnidus in the Carian peninsula. For the Cnidians hold Aphrodite in very great honor, and they have sanctuaries of the goddess; the oldest is to her as Doritis (Bountiful), the next in age as Acraea (Of the Height/Promontory), while the newest is to the Aphrodite called Cnidian by men generally, but Euploia (Fair Voyage) by the Cnidians themselves. "
https://topostext.org/work/213,7a941003-d362-4e8b-bc29-c8ca209591d0,https://topostext.org/place/367274PKni,Cnidus,['place'],urn:cts:greekLit:tlg0525.tlg001:1.1.3,1,1,3,36.6862,27.374,"§ 1.1.3  The most noteworthy sight in the Peiraeus is a precinct of Athena and Zeus. Both their images are of bronze; Zeus holds a staff and a Victory, Athena a spear. Here is a portrait of Leosthenes and of his sons, painted by Arcesilaus. This Leosthenes at the head of the Athenians and the united Greeks defeated the Macedonians in Boeotia and again outside Thermopylae forced them into Lamia over against Oeta, and shut them up there. The portrait is in the Long Stoa, where stands an agora for those living near the sea — those farther away from the harbor have another — but behind the stoa near the sea stand a Zeus and a Demos, the work of Leochares. And by the sea Conon built a sanctuary of Aphrodite, after he had crushed the Lacedemonian triremes off Cnidus in the Carian peninsula. For the Cnidians hold Aphrodite in very great honor, and they have sanctuaries of the goddess; the oldest is to her as Doritis (Bountiful), the next in age as Acraea (Of the Height/Promontory), while the newest is to the Aphrodite called Cnidian by men generally, but Euploia (Fair Voyage) by the Cnidians themselves. "
https://topostext.org/work/213,47fec65a-6353-416e-9896-ec707868ad27,https://topostext.org/place/379237HMou,Munychia,['place'],urn:cts:greekLit:tlg0525.tlg001:1.1.4,1,1,4,37.938,23.658,"§ 1.1.4  The Athenians have also another harbor, at Munychia, with a temple of Munychian Artemis, and yet another at Phalerum, as I have already stated, and near it is a sanctuary of Demeter. Here there is also a temple of Athena Sciras, and one of Zeus some distance away, and altars of the gods named Unknown, and of heroes, and of the children of Theseus and Phalerus; for this Phalerus is said by the Athenians to have sailed with Jason to Colchis. There is also an altar of Androgeos, son of Minos, though it is called that of Heros; those, however, who pay special attention to the study of their country's antiquities know that it belongs to Androgeos. "
https://topostext.org/work/213,3d14e3b3-f6e6-4191-8e07-2f208e6bd055,https://topostext.org/place/379237SMou,temple,['place'],urn:cts:greekLit:tlg0525.tlg001:1.1.4,1,1,4,37.9356,23.6592,"§ 1.1.4  The Athenians have also another harbor, at Munychia, with a temple of Munychian Artemis, and yet another at Phalerum, as I have already stated, and near it is a sanctuary of Demeter. Here there is also a temple of Athena Sciras, and one of Zeus some distance away, and altars of the gods named Unknown, and of heroes, and of the children of Theseus and Phalerus; for this Phalerus is said by the Athenians to have sailed with Jason to Colchis. There is also an altar of Androgeos, son of Minos, though it is called that of Heros; those, however, who pay special attention to the study of their country's antiquities know that it belongs to Androgeos. "
https://topostext.org/work/213,c1f8549a-d96d-4c5b-8a28-b47adf552c62,https://topostext.org/place/379237DPha,Phalerum,['place'],urn:cts:greekLit:tlg0525.tlg001:1.1.4,1,1,4,37.9373,23.7062,"§ 1.1.4  The Athenians have also another harbor, at Munychia, with a temple of Munychian Artemis, and yet another at Phalerum, as I have already stated, and near it is a sanctuary of Demeter. Here there is also a temple of Athena Sciras, and one of Zeus some distance away, and altars of the gods named Unknown, and of heroes, and of the children of Theseus and Phalerus; for this Phalerus is said by the Athenians to have sailed with Jason to Colchis. There is also an altar of Androgeos, son of Minos, though it is called that of Heros; those, however, who pay special attention to the study of their country's antiquities know that it belongs to Androgeos. "
https://topostext.org/work/213,7ff51dae-ae1e-4576-9267-55a43bbe9fd9,https://topostext.org/place/380237SAtS,temple,['place'],urn:cts:greekLit:tlg0525.tlg001:1.1.4,1,1,4,37.933,23.6902,"§ 1.1.4  The Athenians have also another harbor, at Munychia, with a temple of Munychian Artemis, and yet another at Phalerum, as I have already stated, and near it is a sanctuary of Demeter. Here there is also a temple of Athena Sciras, and one of Zeus some distance away, and altars of the gods named Unknown, and of heroes, and of the children of Theseus and Phalerus; for this Phalerus is said by the Athenians to have sailed with Jason to Colchis. There is also an altar of Androgeos, son of Minos, though it is called that of Heros; those, however, who pay special attention to the study of their country's antiquities know that it belongs to Androgeos. "
https://topostext.org/work/213,6a05fef8-1c2b-4d6c-af7e-6bb01a1aa747,https://topostext.org/place/431423RCol,Colchis,['place'],urn:cts:greekLit:tlg0525.tlg001:1.1.4,1,1,4,42.12,42.28,"§ 1.1.4  The Athenians have also another harbor, at Munychia, with a temple of Munychian Artemis, and yet another at Phalerum, as I have already stated, and near it is a sanctuary of Demeter. Here there is also a temple of Athena Sciras, and one of Zeus some distance away, and altars of the gods named Unknown, and of heroes, and of the children of Theseus and Phalerus; for this Phalerus is said by the Athenians to have sailed with Jason to Colchis. There is also an altar of Androgeos, son of Minos, though it is called that of Heros; those, however, who pay special attention to the study of their country's antiquities know that it belongs to Androgeos. "
https://topostext.org/work/213,719ef65e-64c2-4b87-9f89-2f441b132c8d,https://topostext.org/place/379236LKol,Colias promontory,['place'],urn:cts:greekLit:tlg0525.tlg001:1.1.5,1,1,5,37.8945,23.717,"§ 1.1.5  Twenty stades away is the Colias promontory; onto it, when the Persian fleet was destroyed, the wrecks were carried down by the waves. There is here an image of the Coliad Aphrodite, with the goddesses Genetyllides (Goddesses of Birth), as they are called. And I am of opinion that the goddesses of the Phocaeans in Ionia, whom they call Gennaides, are the same as those at Colias. On the way from Phalerum to Athens there is a temple of Hera with neither doors nor roof. Men say that Mardonius, son of Gobryas, burnt it. But the image there today is, as report goes, the work of Alcamenes. So that this, at any rate, cannot have been damaged by the Persians. "
https://topostext.org/work/213,cde5d42e-da43-417b-baa6-e1790ee3629b,https://topostext.org/place/375275RIon,Ionia,['place'],urn:cts:greekLit:tlg0525.tlg001:1.1.5,1,1,5,38,27.3,"§ 1.1.5  Twenty stades away is the Colias promontory; onto it, when the Persian fleet was destroyed, the wrecks were carried down by the waves. There is here an image of the Coliad Aphrodite, with the goddesses Genetyllides (Goddesses of Birth), as they are called. And I am of opinion that the goddesses of the Phocaeans in Ionia, whom they call Gennaides, are the same as those at Colias. On the way from Phalerum to Athens there is a temple of Hera with neither doors nor roof. Men say that Mardonius, son of Gobryas, burnt it. But the image there today is, as report goes, the work of Alcamenes. So that this, at any rate, cannot have been damaged by the Persians. "
https://topostext.org/work/213,4d029248-5aba-49f2-8290-68f5c51daeef,https://topostext.org/place/379236LKol,Colias,['place'],urn:cts:greekLit:tlg0525.tlg001:1.1.5,1,1,5,37.8945,23.717,"§ 1.1.5  Twenty stades away is the Colias promontory; onto it, when the Persian fleet was destroyed, the wrecks were carried down by the waves. There is here an image of the Coliad Aphrodite, with the goddesses Genetyllides (Goddesses of Birth), as they are called. And I am of opinion that the goddesses of the Phocaeans in Ionia, whom they call Gennaides, are the same as those at Colias. On the way from Phalerum to Athens there is a temple of Hera with neither doors nor roof. Men say that Mardonius, son of Gobryas, burnt it. But the image there today is, as report goes, the work of Alcamenes. So that this, at any rate, cannot have been damaged by the Persians. "
