sequence-number,place_id,CTS URN,region,route_label,route_type,text_transcription,direction,direction_type,place_transcription,place_normalized,pleiades_label,distance_unit,distance_ancient,distance-ancient,distance_modern,revised_distance,place_uri,latitude,longitude,placetype,placetype_pleiades,comment
322,,438.2-3,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,sum-route,Alio itinere ab Emerita Caesarea Augusta m. p. CCCXLVIII sic:,,,Emerita,Emerita Augusta,Emerita Augusta,,,,,,https://pleiades.stoa.org/places/256155,38.9178151543,-6.33901360476,,,
323,,438.2-3,23. HISPANIA.,Emerita Augusta-Caesaraugusta-3,sum-route,Alio itinere ab Emerita Caesarea Augusta m. p. CCCXLVIII sic:,,,Caesarea Augusta,Caesaraugusta,Col. Caesaraugusta,m. p.,CCCXLVIII , m. p. CCCXLVIII ,,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,,
340,,439.5-6,23. HISPANIA.,Asturica-Caesaraugusta-1,sum-route,Item ab Asturica Caesaraugustam m. p. CCCCXCVII sic:,,,Asturica,Asturica,Asturica (Augusta),,,,,,https://pleiades.stoa.org/places/236352,42.458776,-6.063532,,,
341,,439.5-6,23. HISPANIA.,Asturica-Caesaraugusta-1,sum-route,Item ab Asturica Caesaraugustam m. p. CCCCXCVII sic:,,,Caesaraugustam,Caesaraugusta,Col. Caesaraugusta,m. p.,CCCCXCVII , m. p. CCCCXCVII ,,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,,
347,,439.11-12,23. HISPANIA.,?-Titulcia,sum-route,Titulciam mansionibus supra scriptis m. p. CXCIIII,,,,Carausca? Ricciacum?,Caranusca?,,,,,,https://pleiades.stoa.org/places/108857,49.406768,6.151663,,,
348,,439.11-12,23. HISPANIA.,?-Titulcia,sum-route,Titulciam mansionibus supra scriptis m. p. CXCIIII,,,Titulciam,Titulcia,Titulcia,,,,0.0,,https://pleiades.stoa.org/places/236684,40.136593,-3.570531,,station,"This part presumes the repetition of the mansions from Ocelodurum to Caesaraugusta, so there is a geographical section missing here."
349,,439.13-14,23. HISPANIA.,?-Caesaraugusta-1,sum-route,Caesaraugusta mansionibus supra scriptis m. p. CCXV.,,,,Carausca? Ricciacum?,Caranusca?,,,,,,https://pleiades.stoa.org/places/108857,49.406768,6.151663,,,
350,,439.13-14,23. HISPANIA.,?-Caesaraugusta-1,sum-route,Caesaraugusta mansionibus supra scriptis m. p. CCXV.,,,Caesaraugusta,Caesaraugusta,Col. Caesaraugusta,,,,0.0,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,settlement,
351,,439.15-16,23. HISPANIA.,Asturica-Caesaraugusta-2,sum-route,Item ab Asturica per Cantabria Caesaraugusta m. p. CCCI:,,,Asturica,Asturica,Asturica (Augusta),,,,,,https://pleiades.stoa.org/places/236352,42.458776,-6.063532,,,
352,,439.15-16,23. HISPANIA.,Asturica-Caesaraugusta-2,sum-route,Item ab Asturica per Cantabria Caesaraugusta m. p. CCCI:,,,Caesaraugusta,Caesaraugusta,Col. Caesaraugusta,m. p.,CCCI, m. p. CCCI,,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,,
367,,443.3,23. HISPANIA.,Turiaso-Caesaraugusta,sum-route,Item a Turassone Caesaraugustam m. p. LVI,,,Turassone,Turiaso,Turiaso,,,,,,https://pleiades.stoa.org/places/246712,41.902823,-1.725329,,,
368,,443.3,23. HISPANIA.,Turiaso-Caesaraugusta,sum-route,Item a Turassone Caesaraugustam m. p. LVI,,,Caesaraugustam,Caesaraugusta,Col. Caesaraugusta,m. p.,LVI, m. p. LVI,,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,,
373,,444.3-4,23. HISPANIA.,Emerita Augusta-Caesaraugusta-4,sum-route,Per Lusitaniam ab Emerita Caesarea Augusta m. p. CCCCLVIII sic:,,,Emerita,Emerita Augusta,Emerita Augusta,,,,,,https://pleiades.stoa.org/places/256155,38.9178151543,-6.33901360476,,,
374,,444.3-4,23. HISPANIA.,Emerita Augusta-Caesaraugusta-4,sum-route,Per Lusitaniam ab Emerita Caesarea Augusta m. p. CCCCLVIII sic:,,,Caesarea Augusta,Caesaraugusta,Col. Caesaraugusta,m. p.,CCCCLVIII , m. p. CCCCLVIII ,,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,,
386,,446.2-3,23. HISPANIA.,?-Caesaraugusta-2,sum-route,,,,,Carausca? Ricciacum?,Caranusca?,,,,,,https://pleiades.stoa.org/places/108857,49.406768,6.151663,,,
387,,446.2-3,23. HISPANIA.,?-Caesaraugusta-2,sum-route,Caesaraugusta mansionibus supra scriptis m. p. CCXV.,,,Caesaraugusta,Caesaraugusta,Col. Caesaraugusta,m. p.,CCXV,m. p. CCXV,215.0,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,settlement,"Again, the itinerary interrupts and the other mansiones should be supplied from the previous part: Titulcia through Segontia"
388,,446.4,23. HISPANIA.,Laminium-Toletum,sum-route,Item a Liminio Toletum m. p. XCV sic:,,,Liminio,Laminium,Laminium,,,,,,https://pleiades.stoa.org/places/265946,38.899451,-3.053453,,,
389,,446.4,23. HISPANIA.,Laminium-Toletum,sum-route,Item a Liminio Toletum m. p. XCV sic:,,,Toletum,Toletum,Toletum,m. p.,XCV , m. p. XCV ,,,https://pleiades.stoa.org/places/266066,39.85668,-4.024491,,,
394,,446.8-9,23. HISPANIA.,Laminium-Caesaraugusta,sum-route,Item a Laminio alio itinere Caesarea Augusta m. p. CCXLVIIII sic:,,,Laminio,Laminium,Laminium,,,,,,https://pleiades.stoa.org/places/265946,38.899451,-3.053453,,,
395,,446.8-9,23. HISPANIA.,Laminium-Caesaraugusta,sum-route,Item a Laminio alio itinere Caesarea Augusta m. p. CCXLVIIII sic:,,,Caesarea Augusta,Caesaraugusta,Col. Caesaraugusta,m. p.,CCXLVIIII , m. p. CCXLVIIII ,,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,,
409,,448.2-3,23. HISPANIA.,Asturica-Tarraco,sum-route,Item ab Asturica Terracone m. p. CCCCLXXXII sic:,,,Asturica,Asturica,Asturica (Augusta),,,,,,https://pleiades.stoa.org/places/236352,42.458776,-6.063532,,,
410,,448.2-3,23. HISPANIA.,Asturica-Tarraco,sum-route,Item ab Asturica Terracone m. p. CCCCLXXXII sic:,,,Terracone,Tarraco,Col. Tarraco,m. p.,CCCCLXXXII , m. p. CCCCLXXXII ,,,https://pleiades.stoa.org/places/246349,41.116892,1.2583375,,,
436,,452.6,23. HISPANIA.,Caesaraugusta-Benearnum,sum-route,Item a Caesarea Augusta Beneharno m. p. CXII sic:,,,Caesarea Augusta,Caesaraugusta,Col. Caesaraugusta,,,,,,https://pleiades.stoa.org/places/246344,41.6541855,-0.8772685,,,
437,,452.6,23. HISPANIA.,Caesaraugusta-Benearnum,sum-route,Item a Caesarea Augusta Beneharno m. p. CXII sic:,,,Beneharno,Benearnum,Bene(h)arnum,m. p.,CXII , m. p. CXII ,,,https://pleiades.stoa.org/places/246237,43.332678,-0.434655,,,
